Sentiment,Text
0,"@atelierantoinet I didn't pick it! It picked me I am afan, we'll need to chat about it when I get back"
1,"@AteneoAggies ok, thanks "
1,@atephoald of course it is! Haha
0,@atestu i wish i could too
0,@atestu it worked
0,@Ateyaa I caught the end!
0,@Ateyaaa Oh no! I hope everything's ok girl
1,"@Ateyaaa wassup! i just caught ur youtube videos and i must say, i learned somethin "
1,@ATG i'm doing well. Been getting a lot of positive feedback on teh site. I posted AN INtro to #FB. Kinda like coming out for the site U?
0,"@ATG Oh? I read an old blog entry from 2001 which (I think) mentions you. But it's been so long, what's another year? "
0,"@ATG ouch sore there. have at least 6 serious scratches on arms, chest, inner thigh. tender hugs good."
1,"@ATG Thanks for sharing... I feel so honored! And yes, I can most certainly appreciate other multi-faceted individuals. "
1,@athajames we trust your recommendation. it must be yummyyyyy
1,@athanaelucev Ahh thank you
0,"@athanaelucev Thanks so much Athanae! Well, you can go in my place then!"
0,@atheistium don't u just hate that seems to happen a bunch. Stupid ebayt rules.
1,@atheistium That was exactly why I did not buy it in the first place. I hope you are correct about it being awesome
1,@atheistium Your enthusiasm is incredibly infectious
1,"@atheken We branch in bulk, usually 2 at a time "
0,@athena_92 thanks thens!!!!! miss u na rin!! tagal na natin di naguusap!!
0,@Athena_Aztrid bb.. how are you?? i'm still waiting for my zoom zoom to arrive..
0,@Ashley_Cashen Yes! I have to see you before you leave the region
0,@Ashley_Corkery I miss you mucho tambien my chica bonita! We were on the east side so sadly we wouldn't have crossed paths
0,@ashley_eastwest AAARGH!!! I don't like the cinsay ppl..They're mean It's like wayyy more expensive for me coz I times it by 8
0,@ashley_eastwest I hate this... I thought he'll dm me but he didn't
0,@ashley_eastwest it;s eassssyyy..everything is ben ;) and the shhh tooo
0,@ashley_eastwest OMG!!!lol she said that???!!!yeah that gets me mad to..you're not a true fan if you don't like all 5
0,@ashley_eastwest yeaaahhh
0,@ashley_eastwest yuupppp
1,@ashley_elayne dude I dunno what u write ff on with ur itouch but there's a cooler app than touchtype if that's what u use tell u later.
0,"@ashley_elayne i knowwwwwww all freaking day man, kellys done her stuff shes just not been interviewed or a performance played yet "
0,"@ashley_elayne lmao i know he kicked a gate and the rod of it went through his foot, now he's staying the night here and all day tomorrow "
0,@ashley_is_here but I wanna know
0,@Ashley_NK aaww I didn't know your fishy died Nat's died recently too!
1,@Ashley_NK Night night!
0,@Ashley_S_W me too. I gotta do mine tomorrow.
1,@ashley_sioson @sydneyrellaaaa Hi when is your flight? I want to be able to call and say farewell to you both before you go overseas
0,@ashley_SODMG Mac &amp; cheese !! now im in tha mood for that ! Eazy noodles are done quick though !
0,@ashley_sunshine yeah if i wasn't a typical college student and poor i totally would miss you too!
0,@ashley_white I've been dealing with that for about a week now...part of my killer allergies
1,@Ashley08271 You need your own machine
1,"@ashley100290 hey hey hey, smile ! "
0,@ashley317 I know
0,@ashley54 I wish I could. The lack of job means lack of funds to plan super awesome trips
0,"@ashleyac - Eeek, sorry for the bad recommend. I don't have a mac, so I was just going by second-hand opinion haha"
0,"@ashleyac My donkey is sensitive about such comments. Nevertheless, he'd (and me'd) be glad to see your mug asap. Charger is still awol. "
1,"@ashleyac nice. I'm at URSU, making the handbook for the summer, then welcome week stuff just before school "
1,@AshleyAmbush d00d! that's big ticket festival it's like a mini cornerstone! If i'm not going to cornerstone i'll hang with you at BT
0,@AshleyAmbush mmm that's a bummer
1,@ashleyandrus I still owe @AliciaSanera a shirt from a few weeks back. A crazy weekend left me somewhat behind on my &quot;extracurriculars&quot;
1,@ashleyandrus LOL Go for it. Then you won't accidentally ask someone to &quot;step on your crab w/ a cheese sock&quot; or something equally nuts.
1,"@AshleyAngell How long are you in Adelaide for, my dear? "
1,@ashleyann2009 i loveeeers you
1,@ashleyann66 Got it! Have it all addressed &amp; ready to go. Will try to send it out tomorrow &amp; get a tracking # for you
0,@ashleyann66 I can't chat for some reason
0,@ashleyann66 i wish i could be there eating cookies with you.
1,@Athena_goddess Have you ever saw Ray Stevens: Mississippi Squirrel Revival video?
1,@Athena_goddess thats great!
0,"@Athena_of_Forks I've applied pretty much everywhere. I had an interview with the campus cell phone office, didn't get the job. "
0,"@athena422 I think so, I ask him, if he want 2 Twuck with me. He didnt replied. *Laughing over here.*"
0,@athena422 how old is she?
1,@AthenaA42 Beautiful Soul has got to be my all time fave
1,@AthenaChristine dont worry you'll be fine
1,@athenagibson you'll be back in Colchester before you know it
1,@athenanaa that's a head up... ;p get energized!!!
1,@AthenaParthenos haha i meant that seems to be the view of the DOJ towards companies right now
1,@AtheneLOL Jesus didn't Shhhhfffttttt around the cornor.
1,@athenodora_ good to hear that
1,@athensganews I hope you decide to get on board. It'll be great! I kid you not!
0,"@athensron hey Ron, my updates aren't going 2 FB anymore! can u send me the link again? Thnks man!"
0,@AtherDes send him my best wishes. I hope he gets well soon
0,@athialis you hate man?
0,@Athiinaa That's not nice madam
0,@athingoftoday unfortunately there's this little thing called graduating that's going to happen all the way in DECEMBER
1,@athinkingman ssshhhh about the grass..... working on getting to boys to do it for me.......
1,@Athirn Хороший презентатор? Или чем ? Вроде не похож)
0,"@athl3ticQt4 oh Kayla, how you would have totally been welcomed at the party "
0,@Athlete065 Awww! I'm sorry! I loved the book from what I can remember! ;P I read it so long ago. haha.
0,"@athletetraining I can't do any of the gels, they all make me gag "
0,@athletetraining I'm barely walking since my April accident- had to cancel the coaching. 'm a mess.
0,@athoob the lens was 70mm I couldn't
1,"@athought No. I wasn't clear. I read tech books this weeks on train, rather than catching up on sleep... not the other way round "
1,@athousandmyles Got zero autographs. I'm off to NY now with no coat! Current temperature: 19 degrees celcius!
1,@athugspassion chillin in the tub
1,@AtiaAbawi Cute pic! I can &quot;hear&quot; them laughing.
0,"@atif089 been doing this shit a long time, and run into my share if script kiddies. "
1,@atif089 cool that would be nice
1,@atif089 that'd be awesome Good luck with it.
1,@ATigersLife haha you know it
1,@atighehchi Are you suggesting that presidents haven't yet lowered their standards enough? LOL
0,@atikahhh update moreee uh! your profile's boring
1,"@atikahsayogo again, i dont have to answer "
0,"@atikahsayogo I was already go home ohh 5, miss y'all!"
1,@atimperman thanx muchly for the #ecomonday shout your support means a lot to us. How is your week going so far? Great I hope?
1,@ATL_BOMBSHELL of course . i does competitions w / my team thing .
1,@atL3x Then the story fits and I get it now! Yay!
1,"@atla_ yeah, because they are almost everytime the _coolest_ features "
1,@ashleyann66 You and Jacqueline are the worst influences on me when I have no money! I want it
0,@AshleyAnneLopez I KNOW!! SO SAD. btw....moo hasn't moved all day. hahahaha.
0,@AshleyAunette did you find the phone?
0,"@ashleybella @kkpalmer89 I think that @joeypage still loves us, he's just busy, which is good for him, but sad for us Luv &amp; miss u both!"
1,@ashleybella did you ask Jacky yet? @bealove YAYAYAYA I'm STOKED!
0,"@ashleybella Haha dude Bea &amp; I tried going to NY in Feb, that plan backfired "
0,@ashleybella i apologize if you are refering to me. i didnt mean anything i said in a bad way.
0,@AshleyBias oh no! What happened?
0,"@ashleyblah but i am fat. you look good with bangs, btw!"
0,@ashleybraun I don't want 2 b 2 grim but my job involves reading the gen. public's attempts @ writing &amp; &quot;long live&quot; might b 2 optimistic.
1,@ashleybrooke121 uhm. Idk... Short term memory
1,@AshleyCandyLand goodidea i could sell my boxershorts... but i think nobody will buy them....to be a musician is a better way to earn
1,"@AshleyCandyLand I know what ya mean, this place isn't very good, hope that you go back to facebook "
1,@AshleyCandyLand thnaks i�ll join your page now....boss is far away at the moment
1,@AshleyCandyLand your natural dark skin and your dark hair..aaand...hmmm yes thats it
0,@AshleyCastillo I wish I had gone with @EricFernandez
0,@AshleyCauthen season 6 is still like 6 months away
0,@AshleyChalest annnddd lol thanks for letting us know yall made it home child!!! did yall have fun!! i know yall did !! hate being young
1,@ashleychoi dont tease me like that! Ps: were puppysittn 4 mom &amp; j scratch belly til their legs were like ballerinas
1,@AshleyCHurley Yay for the interview Ashley!! Miss you!!
1,"@ashleycmeverett Aww, I know she's amazing... I love you Ashley See you in ATL on July 1st!!"
0,@ashleycurley i want cheba hut with you and the boys
0,"@ashleyd85 well, hope you feel better"
0,"@ashleyd85 it's only bad if you can't talk and tweet at the same time, I can't wish I could though"
0,@ashleydanger omg omg omg i'm so sorry. that's terrible!
0,@ashleydanger ugh i know I WANT TO PLAY NOW!
0,"@AshleyDolltm yup, that's what i have now ewwwww"
1,@ashleyemma aw shuks.. wonder if you could spread that around a bit.. a little fella allus needs biggin' up whenever possible
0,"@ashleyemma lucky devil! I'm dreaming of a crispy bacon sandwich, but no one, as yet, has volunteered to go get one "
0,@ashleyfayce Wo0w Gay! Aight watch thats all im saying
0,@AshleyFiala oh no! where did they go?
1,"@AshleyFriedlein Thanks for the link. It's a nice effect, and relatively simple to implement "
1,"@ashleyfryer You will be fine too I think i'm actually more excited about the Vegas plan than about passing my A Levels, haha. xxx"
1,"@AshleygirlAz That's for sure. Plus, it's fun to see what you can create in the kitchen! "
1,"@AshleygirlAz Yes it was great, did a lot of running around but did have time to hang by the pool "
1,@AtlAggie Gonna start my grand rewatch of &quot;The Wire&quot; in few weeks. Blew thru it too quickly 1st time. Want in? There'll be commentary.
0,@atlanta_arcelay http://twitpic.com/4xvw2 - I got chased by a male chihuahua that looked like he was pregnant today He was black and ...
1,@Atlanta_Steam I'm following you now. DM me. Thanks.
0,@Atlanta_Steam No worries. ;) No gym for me until later. Burned my hand BBQ'ing yesterday. No weights this week.
1,@Atlanta_Steam watching the game at my place in Brookhaven wouldn't mind watching the 2nd half at a bar
1,@Atlanta_Steam Yes - Have you tried #P90X? Here are my first 90 days http://bit.ly/WBbrf
1,"@atlanta978 I was introduced to Bartini two weeks ago and I love it Close to my apt, so I might wander over there after work."
1,"@atlanta978 similarly, FB should have a &quot;hate it&quot; button for status updates. like &quot;like it&quot; but you &quot;hate it.&quot; "
0,@atlantabarstarz hey now those r the only nights I'm in town so that's all I got
1,@atlantafilmfest OK...so I wasn't the only 1 that was late on Dres' singing LOL Nice meeting ya
1,"@AtlantaJJ Checking back in a sec. Was reading someone else's thread, watching my auction, sending an email. Multi-tasking at its best "
0,@atlanticwasborn The gas smell in my house for the past 4 hours has been giving me a headache.
0,@atlantisjackson i was begining to think that. If you don't mind going alone it's definitely worth it!
0,@AtlantisJackson *cries* I wanted to meet Dom! *sob* I am so sorry I won't get to meet him now.
1,@AtlantisJackson Good night!
1,@atlantisjackson Hey there!
0,@atlantisjackson I'll try. But my room is no 404. lol
1,@AtlantisJackson Lol have a good night sleep well when you actually go to do it.
1,@atlaswon got my confirmation too. now if only I could get the shipment email!
0,@atlatl2 glad they are ok! still waiting on word about pkiwi
1,@AtlCartoonists mmm... corndogs... #atlanta #cartoonists
1,@ATLcatalyst thanks for the follow
1,"@atlgreekpicnic Hey, thanks for having me on your #FF list "
0,@atlhustlerclub i wish we made it yesterday. i still have finals. and i actually need sleep for them lol
